v1,v2,,,
ham,"एक SWT विचार: \ nver छोटे काम करने से थक गया 4 प्यारा व्यक्तियों .. \ ""coz..somtimes उन छोटी चीजें उनके दिलों में सबसे बड़ा हिस्सा है .. GUD NI8""",,,
ham,मैं आपको जानता हुँ। क्या आप pls वापस खोल सकते हैं?,,,
ham,"हाँ, आपको डॉट पर नहीं देखें",,,
ham,स्टाफ का नाम क्या है जो हमारे लिए क्लास ले रहा है?,,,
spam,"FREEMSG आपने मेरे पाठ का जवाब क्यों नहीं दिया? मैं रैंडी, सेक्सी, महिला हूं और स्थानीय रहती हूं। यू से सुनने के लिए लव। NetCollex Ltd 08700621170150p प्रति MSG उत्तर दें",,,
ham,Ummma.will कॉल के बाद कॉल करें,,,
ham,K..I ने अपना संपर्क हटा दिया कि क्यों?,,,
ham,सिंदू को बिड़ला सॉफ्ट में नौकरी मिली ।।,,,
ham,शराब बह रही है और मैं कभी नहीं है ..,,,
ham,YUP I Thk Cine बेहतर है cos कोई जरूरत नहीं 2 2 plaza mah नीचे जाओ।,,,
ham,ठीक है ... उर विशिष्ट उत्तर ...,,,
ham,आपके अनुरोध के अनुसार 'मेलले मेल्ले (ओरु मिननामिनुंगिन्टे नूरुंगु वेट्टम)' को सभी कॉलर्स के लिए आपके कॉलर्ट्यून के रूप में सेट किया गया है। अपने दोस्तों Callertune को कॉपी करने के लिए *9 दबाएँ,,,
ham,"आप हर जगह गंदगी, फर्श पर, खिड़कियां, यहां तक ​​कि मेरी शर्ट पर भी हैं। और कभी -कभी जब मैं अपना मुंह खोलता हूं, तो आप सब बाहर निकलते हैं। मैं तुम्हारे बिना अपनी दुनिया का सपना देखता हूं, फिर मेरे आधे काम भी बाहर हैं। मेरे लिए आनंद का समय, बहुत सारे टीवी शो I.ll देखें। लेकिन मुझे लगता है कि आप सभी चीजों की तरह हैं, जैसे कि बारिश, ओले और धुंध की तरह, और जब मेरा समय यहां हो जाता है, तो आप और मैं एक हो जाते हैं।",,,
ham,AAOOOORIGHT क्या आप काम पर हैं?,,,
ham,मैं अब अपना घर छोड़ रहा हूं ...,,,
ham,हैलो मेरी जान। आप क्या कर रहे हैं? क्या आप आज उस साक्षात्कार में पहुंचे? क्या आप खुश हैं? क्या आप एक अच्छे लड़के हैं? क्या आप मेरे बारे में सोचते हैं? क्या आप मुझे याद कर रहे हैं?,,,
spam,ग्राहक सेवा एनोन्समेंट। आपके पास एक नए साल की डिलीवरी है जो आपके लिए इंतजार कर रही है। कृपया डिलीवरी की व्यवस्था करने के लिए अब 07046744435 पर कॉल करें,,,
